Type,Price,Amount,Balance,BTC
Buy,112020000.0,0.0040109500704986895,16034350.180091165,0.01720812074454331
Buy,111589000.0,0.004026441915397245,15584818.787497604,0.021234562659940556
Buy,111011000.0,0.004047406355201405,15135287.394904044,0.02528196901514196
Buy,110400000.0,0.00406980640305492,14685756.002310483,0.029351775418196877
Buy,109761000.0,0.004093499757630335,14236224.609716922,0.03344527517582721
Buy,109246000.0,0.004112797053413975,13786693.217123361,0.037558072229241186
Sell,125400000.0,0.018779036114620593,16140406.900332397,0.018779036114620593
Sell,125506000.0,0.009389518057310297,17318258.533206534,0.009389518057310297
Sell,125585000.0,0.004694759028655148,17907555.050163884,0.004694759028655148
Buy,123149000.0,0.0037519226945631956,17445278.383918,0.008446681723218344
Buy,122188000.0,0.003781431301868948,16983001.717672113,0.012228113025087292
Buy,122188000.0,0.003781431301868948,16520725.051426228,0.01600954432695624
Buy,120652000.0,0.0038295720577592,16058448.385180343,0.01983911638471544
Buy,120652000.0,0.0038295720577592,15596171.718934458,0.02366868844247464
Buy,120536000.0,0.0038332575157028854,15133895.052688573,0.027501945958177527
Buy,119833000.0,0.003855745311498193,14671618.386442687,0.03135769126967572
Buy,119298000.0,0.003873036663755997,14209341.720196802,0.03523072793343172
Buy,118500000.0,0.003899118379010658,13747065.053950917,0.03912984631244237
Buy,117820000.0,0.0039216222026206326,13284788.387705032,0.04305146851506301
Buy,117143000.0,0.003915762118673253,12825854.79904296,0.046967230633736264
Buy,116345000.0,0.003942619982532476,12366921.21038089,0.05090985061626874
Buy,115724000.0,0.003963776933632961,11907987.621718818,0.0548736275499017
Buy,115405000.0,0.0039747335199319,11449054.033056747,0.0588483610698336
Buy,114783000.0,0.003996272286555857,10990120.444394676,0.06284463335638946
Sell,126131000.0,0.03142231667819473,14951467.005219586,0.03142231667819473
Sell,125745000.0,0.015711158339097364,16926078.810766708,0.015711158339097364
Sell,125988000.0,0.007855579169548682,17915292.6648256,0.007855579169548682
Buy,123516000.0,0.0038217587415920254,17443008.16985163,0.011677337911140707
Buy,122704000.0,0.003847049425662412,16970723.674877662,0.015524387336803119
Buy,122255000.0,0.003861178297218769,16498439.179903695,0.019385565634021888
Sell,124688000.0,0.009692782817010944,17706408.596939214,0.009692782817010944
Buy,120304000.0,0.003922594216824427,17234268.752356075,0.01361537703383537
Buy,120304000.0,0.003922594216824427,16762128.907772938,0.017537971250659798
Sell,124340000.0,0.008768985625329899,17851919.41259013,0.008768985625329899
Buy,120722000.0,0.003918104768985069,17378681.34963724,0.012687090394314968
Buy,120722000.0,0.003918104768985069,16905443.28668435,0.016605195163300036
Buy,120722000.0,0.003918104768985069,16432205.223731458,0.020523299932285105
Sell,127632000.0,0.010261649966142553,17741265.274755925,0.010261649966142553
Buy,125600000.0,0.0037873853063703053,17265331.713495184,0.014049035272512857
Buy,124925000.0,0.0038078494655201947,16789398.152234443,0.01785688473803305
Buy,124361000.0,0.003825118762957119,16313464.590973701,0.02168200350099017
Sell,124870000.0,0.010841001750495086,17666503.62161373,0.010841001750495086
Sell,125310000.0,0.005420500875247543,18345406.96480866,0.005420500875247543
Buy,123265000.0,0.003854990721794677,17869983.821915194,0.00927549159704222
Sell,124457000.0,0.00463774579852111,18446895.15079731,0.00463774579852111
Sell,124527000.0,0.002318872899260555,18735513.055180766,0.002318872899260555
Sell,129474000.0,0.0011594364496302775,18885554.871622756,0.0011594364496302775
Sell,129397000.0,0.0005797182248151387,18960531.16385959,0.0005797182248151387
Sell,129862000.0,0.00028985911240756937,18998154.027073033,0.00028985911240756937
Buy,127152000.0,0.0037407355238049185,18522274.08377854,0.004030594636212488
Buy,125990000.0,0.0037752361562254384,18046394.14048405,0.007805830792437927
Buy,125777000.0,0.003781629418119712,17570514.19718956,0.011587460210557638
Sell,128614000.0,0.005793730105278819,18315296.42354801,0.005793730105278819
Sell,128825000.0,0.0028968650526394095,18688298.46963408,0.0028968650526394095
Sell,130780000.0,0.0014484325263197048,18877629.762423273,0.0014484325263197048
Sell,130856000.0,0.0007242162631598524,18972350.42173365,0.0007242162631598524
Sell,130884000.0,0.0003621081315799262,19019720.885347012,0.0003621081315799262
Buy,124930000.0,0.0038132782247654144,18543089.721144967,0.004175386356345341
Buy,123572000.0,0.0038551844157247855,18066458.55694292,0.008030570772070127
Buy,123572000.0,0.0038551844157247855,17589827.392740875,0.011885755187794913
Buy,122851000.0,0.003877810100202222,17113196.22853883,0.015763565287997133
Buy,122271000.0,0.003896204730638853,16636565.064336786,0.019659770018635985
Sell,125877000.0,0.009829885009317993,17873302.82143705,0.009829885009317993
Sell,126404000.0,0.004914942504658996,18494260.579599787,0.004914942504658996
Sell,126895000.0,0.002457471252329498,18805945.473756857,0.002457471252329498
Sell,126965000.0,0.001228735626164749,18961873.889323477,0.001228735626164749
Sell,128658000.0,0.0006143678130823745,19040877.70175198,0.0006143678130823745
Sell,129592000.0,0.00030718390654118727,19080666.374280058,0.00030718390654118727
Buy,128700000.0,0.0037122992532639633,18602654.45442506,0.004019483159805151
Buy,126868000.0,0.0037659056176109974,18124642.53457006,0.007785388777416148
Buy,126868000.0,0.0037659056176109974,17646630.614715062,0.011551294395027145
Buy,126868000.0,0.0037659056176109974,17168618.694860063,0.015317200012638142
Buy,126235000.0,0.003784789590011265,16690606.775005065,0.019101989602649406
Buy,125678000.0,0.0038015636300312867,16212594.855150066,0.022903553232680694
Buy,124831000.0,0.0038273578990400785,15734582.935295068,0.026730911131720773
Sell,127880000.0,0.013365455565860386,17442902.805828415,0.013365455565860386
Sell,127953000.0,0.006682727782930193,18297550.336303677,0.006682727782930193
Sell,128200000.0,0.0033413638914650966,18725699.00576406,0.0033413638914650966
Buy,124540000.0,0.003841109922246781,18247087.870479804,0.007182473813711877
Buy,123881000.0,0.0038615431722105412,17768476.735195547,0.011044016985922419
Sell,128500000.0,0.005522008492961209,18477700.03749539,0.005522008492961209
Sell,128500000.0,0.0027610042464806047,18832311.68864531,0.0027610042464806047
Sell,128300000.0,0.0013805021232403023,19009341.551845837,0.0013805021232403023
Sell,128750000.0,0.0006902510616201512,19098166.94111734,0.0006902510616201512
Sell,128940000.0,0.0003451255308100756,19142645.17681702,0.0003451255308100756
Sell,128871000.0,0.0001725627654050378,19164872.393789463,0.0001725627654050378
Sell,128927000.0,8.62813827025189e-05,19175990.831617236,8.62813827025189e-05
Sell,129080000.0,4.314069135125945e-05,19181556.647756636,4.314069135125945e-05
Buy,127608000.0,0.003757111486566729,18701879.32651821,0.003800252177917988
Buy,127001000.0,0.003775068563064914,18222202.005279787,0.007575320740982902
Buy,126398000.0,0.0037930780754268827,17742524.684041362,0.011368398816409785
Buy,125669000.0,0.0038150815441979095,17262847.362802938,0.015183480360607696
Sell,127375000.0,0.007591740180303848,18229361.76931641,0.007591740180303848
Sell,127325000.0,0.003795870090151924,18712429.27396539,0.003795870090151924
Sell,127496000.0,0.001897935045075962,18954287.41090914,0.001897935045075962
Sell,128170000.0,0.000948967522537981,19075855.76368915,0.000948967522537981
Sell,128276000.0,0.0004744837612689905,19136690.21021021,0.0004744837612689905
Sell,126782000.0,0.00023724188063449525,19166753.17132076,0.00023724188063449525
Sell,126900000.0,0.00011862094031724762,19181798.642148353,0.00011862094031724762
Sell,127186000.0,5.931047015862381e-05,19189338.33187522,5.931047015862381e-05
Sell,127265000.0,2.9655235079311906e-05,19193110.518330842,2.9655235079311906e-05
Sell,127330000.0,1.4827617539655953e-05,19194997.574871898,1.4827617539655953e-05
Sell,127399000.0,7.413808769827976e-06,19195941.614439454,7.413808769827976e-06
Sell,127541000.0,3.706904384913988e-06,19196414.160340466,3.706904384913988e-06
Sell,128456000.0,1.853452192456994e-06,19196652.128351774,1.853452192456994e-06
Buy,127526000.0,0.0037614469492634,18716729.883577622,0.003763300401455857
Buy,126887000.0,0.0037803895091834813,18236807.63880347,0.007543689910639338
Sell,127401000.0,0.003771844955319669,18717104.189546574,0.003771844955319669
Buy,125330000.0,0.003826805213487073,18237250.765428178,0.007598650168806742
Sell,128149000.0,0.003799325084403371,18723887.035814267,0.003799325084403371
Sell,128042000.0,0.0018996625422016856,18967002.008747242,0.0018996625422016856
Sell,127901000.0,0.0009498312711008428,19088425.63596761,0.0009498312711008428
Buy,127065000.0,0.0037776184872518196,18608182.421277612,0.004727449758352663
Sell,127879000.0,0.0023637248791763313,18910302.05971489,0.0023637248791763313
Sell,128070000.0,0.0011818624395881657,19061587.50179163,0.0011818624395881657
Sell,128340000.0,0.0005909312197940828,19137389.694483627,0.0005909312197940828
Sell,128294000.0,0.0002954656098970414,19175277.20620728,0.0002954656098970414
Buy,126301000.0,0.0038010773742873914,18694957.172740676,0.004096542984184433
Sell,127939000.0,0.0020482714920922163,18956879.95226425,0.0020482714920922163
Sell,128894000.0,0.0010241357460461082,19088818.902638692,0.0010241357460461082
Buy,126243000.0,0.0038040722847057966,18608341.166332424,0.004828208030751905
Sell,129477000.0,0.0024141040153759525,18920755.826458458,0.0024141040153759525
Sell,129680000.0,0.0012070520076879762,19077208.065563258,0.0012070520076879762
Sell,129938000.0,0.0006035260038439881,19155589.816969793,0.0006035260038439881
Sell,130723000.0,0.00030176300192199406,19195017.45818759,0.00030176300192199406
Sell,130761000.0,0.00015088150096099703,19214737.00942678,0.00015088150096099703
Buy,128600000.0,0.003737293763475774,18733880.603240702,0.003888175264436771
Buy,127900000.0,0.0037577480686707162,18253024.197054625,0.007645923333107487
Sell,129623000.0,0.0038229616665537433,18748320.18527827,0.0038229616665537433
Sell,128618000.0,0.0019114808332768717,18994048.101671766,0.0019114808332768717
Sell,132015000.0,0.0009557404166384358,19120157.08673874,0.0009557404166384358
Sell,132336000.0,0.0004778702083192179,19183364.89891093,0.0004778702083192179
Sell,132384000.0,0.00023893510415960896,19214980.26814758,0.00023893510415960896
Buy,130605000.0,0.0036822362895229015,18733821.218029384,0.00392117139368251
Buy,129999000.0,0.003699401307649586,18252662.167911187,0.0076205727013320965
Buy,129276000.0,0.003720090895395422,17771503.11779299,0.011340663596727519
Buy,128501000.0,0.003742527066662038,17290344.067674793,0.015083190663389557
Sell,136584000.0,0.007541595331694778,18319890.2938306,0.007541595331694778
Sell,136743000.0,0.003770797665847389,18835262.66395896,0.003770797665847389
Sell,136800000.0,0.0018853988329236946,19093056.263022747,0.0018853988329236946
Sell,137032000.0,0.0009426994164618473,19222171.65946613,0.0009426994164618473
Buy,135538000.0,0.003567491675677671,18738399.086441617,0.0045101910921395184
Buy,135027000.0,0.0035809925921334263,18254626.513417106,0.008091183684272946
Buy,134450000.0,0.0035963606302566024,17770853.940392595,0.011687544314529548
Buy,133728000.0,0.003615777449285117,17287081.367368083,0.015303321763814664
Buy,133100000.0,0.0036328376163636375,16803308.794343572,0.018936159380178303
Sell,133128000.0,0.009468079690089152,18063145.07406927,0.009468079690089152
Buy,131521000.0,0.003669905571847974,17580233.967801116,0.013137985261937126
Sell,137883000.0,0.006568992630968563,18485533.502531487,0.006568992630968563
Sell,137730000.0,0.0032844963154842815,18937680.99322437,0.0032844963154842815
Sell,137750000.0,0.0016422481577421408,19163787.56711149,0.0016422481577421408
Buy,136141000.0,0.0035586244437015454,18679070.51819706,0.005200872601443686
Buy,135500000.0,0.0035754589696676904,18194353.46928263,0.008776331571111377
Buy,134462000.0,0.0036030602727162475,17709636.420368202,0.012379391843827624
Sell,137636000.0,0.006189695921913812,18561135.445782777,0.006189695921913812
Sell,138022000.0,0.003094847960956906,18988078.972497337,0.003094847960956906
Buy,135721000.0,0.0035736682315959767,18502814.514207754,0.006668516192552883
Buy,135059000.0,0.0035911847863558705,18017550.055918172,0.010259700978908753
Buy,130497000.0,0.003716727787308808,17532285.59762859,0.01397642876621756
Buy,130497000.0,0.003716727787308808,17047021.139339007,0.01769315655352637
Buy,130497000.0,0.003716727787308808,16561756.681049425,0.021409884340835177
Buy,130497000.0,0.003716727787308808,16076492.222759843,0.025126612128143985
Buy,130497000.0,0.003716727787308808,15591227.76447026,0.028843339915452793
Buy,130497000.0,0.003716727787308808,15105963.306180678,0.0325600677027616
Sell,136016000.0,0.0162800338513808,17319201.217967924,0.0162800338513808
Sell,136154000.0,0.0081400169256904,18426942.934536126,0.0081400169256904
Sell,136184000.0,0.0040700084628452,18980935.832023986,0.0040700084628452
Sell,138135000.0,0.0020350042314226,19261900.58887679,0.0020350042314226
Sell,138500000.0,0.0010175021157113,19402754.16988129,0.0010175021157113
Buy,136200000.0,0.0035853375317995186,18914186.914422467,0.0046028396475108185
Buy,136000000.0,0.0035906100869933415,18425619.658963643,0.00819344973450416
Sell,136249000.0,0.00409672486725208,18983515.23806865,0.00409672486725208
Sell,136378000.0,0.00204836243362604,19262727.13425572,0.00204836243362604
Sell,135968000.0,0.00102418121681302,19401913.37800751,0.00102418121681302
Sell,136400000.0,0.00051209060840651,19471727.61241466,0.00051209060840651
Sell,136513000.0,0.000256045304203255,19506663.648271054,0.000256045304203255
Sell,136965000.0,0.0001280226521016275,19524189.50350488,0.0001280226521016275
Sell,133551000.0,6.401132605081376e-05,19532734.00572199,6.401132605081376e-05
Sell,134677000.0,3.200566302540688e-05,19537042.277187925,3.200566302540688e-05
Sell,136500000.0,1.600283151270344e-05,19539225.57149616,1.600283151270344e-05
Sell,136704000.0,8.00141575635172e-06,19540318.850122944,8.00141575635172e-06
Buy,134400000.0,0.0036331155575595074,19051783.85168773,0.003641116973315859
Buy,133751000.0,0.00365074452479606,18563248.853252515,0.007291861498111919
Buy,133050000.0,0.003669979187794046,18074713.8548173,0.010961840685905964
Buy,130881000.0,0.0037307992064241394,17586178.856382087,0.014692639892330104
Buy,130881000.0,0.0037307992064241394,17097643.857946873,0.018423439098754244
Buy,130881000.0,0.0037307992064241394,16609108.859511657,0.022154238305178382
Sell,132472000.0,0.011077119152589191,18075783.28382926,0.011077119152589191
Buy,130221000.0,0.0037469230097050468,17587611.1365088,0.014824042162294238
Buy,129549000.0,0.0037663591478652937,17099438.98918834,0.018590401310159533
Sell,133515000.0,0.009295200655079766,18339867.180293582,0.009295200655079766
Buy,128640000.0,0.0038016715907803174,17850575.501015965,0.013096872245860085
Buy,128640000.0,0.0038016715907803174,17361283.821738347,0.0168985438366404
Buy,128640000.0,0.0038016715907803174,16871992.14246073,0.020700215427420718
Buy,128640000.0,0.0038016715907803174,16382700.46318311,0.024501887018201034
Buy,128640000.0,0.0038016715907803174,15893408.783905491,0.02830355860898135
Buy,128500000.0,0.003805813489789728,15404117.104627872,0.03210937209877108
Buy,127700000.0,0.0038296557042911514,14914825.425350253,0.03593902780306223
Sell,130775000.0,0.017969513901531117,17263613.624232747,0.017969513901531117
Sell,131945000.0,0.008984756950765558,18448514.633223575,0.008984756950765558
Buy,128400000.0,0.0038163389745533146,17958251.577363,0.012801095925318872
Buy,128011000.0,0.003827936070592727,17467988.521502424,0.0166290319959116
Sell,129794000.0,0.0083145159979558,18546623.22379638,0.0083145159979558
Buy,128229000.0,0.0038236952400296223,18056069.32991568,0.012138211237985422
Sell,130499000.0,0.006069105618992711,18847685.537981525,0.006069105618992711
Sell,130503000.0,0.0030345528094963556,19243505.774156578,0.0030345528094963556
Sell,130791000.0,0.0015172764047481778,19441852.64936087,0.0015172764047481778
Buy,128031000.0,0.0038325297245501294,18950924.57215839,0.005349806129298307
Sell,129331000.0,0.0026749030646491534,19296699.4864684,0.0026749030646491534
Sell,132990000.0,0.0013374515323245767,19474478.231912605,0.0013374515323245767
Sell,132989000.0,0.0006687257661622883,19563366.936243303,0.0006687257661622883
Sell,132929000.0,0.0003343628830811442,19607791.236666553,0.0003343628830811442
Buy,131538000.0,0.0037331965521859778,19116488.377155356,0.004067559435267122
Sell,134542000.0,0.002033779717633561,19389980.353529826,0.002033779717633561
Sell,133866000.0,0.0010168898588167805,19526039.267881274,0.0010168898588167805
Sell,133991000.0,0.0005084449294083902,19594132.248895366,0.0005084449294083902
Sell,133681000.0,0.0002542224647041951,19628099.969842836,0.0002542224647041951
Sell,133820000.0,0.00012711123235209756,19645101.48994364,0.00012711123235209756
Sell,134160000.0,6.355561617604878e-05,19653623.848099083,6.355561617604878e-05
Sell,134297000.0,3.177780808802439e-05,19657889.378559735,3.177780808802439e-05
Buy,131980000.0,0.0037225858540207175,19166336.72121741,0.0037543636621087417
Buy,131300000.0,0.0037418650496089433,18674784.063875083,0.007496228711717685
Sell,133091000.0,0.0037481143558588427,19173374.931466825,0.0037481143558588427
Sell,133339000.0,0.0018740571779294214,19423134.89905973,0.0018740571779294214
Sell,133349000.0,0.0009370285889647107,19548024.248456933,0.0009370285889647107
Sell,133679000.0,0.00046851429448235534,19610623.45556785,0.00046851429448235534
Sell,133950000.0,0.00023425714724117767,19641986.51106837,0.00023425714724117767
Sell,133550000.0,0.00011712857362058883,19657621.210814897,0.00011712857362058883
Sell,135774000.0,5.856428681029442e-05,19665568.742538538,5.856428681029442e-05
Sell,135693000.0,2.928214340514721e-05,19669540.13773267,2.928214340514721e-05
Sell,135777000.0,1.4641071702573604e-05,19671527.064564835,1.4641071702573604e-05
Buy,134402000.0,0.0036576223946965746,19179689.38063086,0.0036722634663991483
Sell,135381000.0,0.0018361317331995741,19428142.442128062,0.0018361317331995741
Buy,133479000.0,0.0036830963365990887,18936280.49524171,0.005519228069798663
Sell,134026000.0,0.0027596140348993313,19305955.595867805,0.0027596140348993313
Buy,133044000.0,0.00369530533630168,18814071.450632267,0.006454919371201011
Sell,133923000.0,0.0032274596856005054,19246086.418565206,0.0032274596856005054
Sell,133974000.0,0.0016137298428002527,19462176.161603548,0.0016137298428002527
Sell,133973000.0,0.0008068649214001264,19570220.226661228,0.0008068649214001264
Sell,134500000.0,0.0004034324607000632,19624454.761792403,0.0004034324607000632
Sell,134541000.0,0.0002017162303500316,19651580.29558825,0.0002017162303500316
Sell,134205000.0,0.0001008581151750158,19665109.19110364,0.0001008581151750158
Sell,134462000.0,5.04290575875079e-05,19671886.592649,5.04290575875079e-05
Sell,134481000.0,2.521452879375395e-05,19675275.772258192,2.521452879375395e-05
Sell,134644000.0,1.2607264396876974e-05,19676972.41601939,1.2607264396876974e-05
Sell,134690000.0,6.303632198438487e-06,19677821.027722087,6.303632198438487e-06
Sell,134945000.0,3.1518160992192436e-06,19678246.136884686,3.1518160992192436e-06
Sell,135029000.0,1.5759080496096218e-06,19678458.823776074,1.5759080496096218e-06
Sell,135538000.0,7.879540248048109e-07,19678565.56808983,7.879540248048109e-07
Sell,134275000.0,3.9397701240240545e-07,19678618.44290254,3.9397701240240545e-07
Sell,134302000.0,1.9698850620120272e-07,19678644.885624923,1.9698850620120272e-07
Sell,134142000.0,9.849425310060136e-08,19678658.091234915,9.849425310060136e-08
Sell,134640000.0,4.924712655030068e-08,19678664.718552716,4.924712655030068e-08
Sell,134498000.0,2.462356327515034e-08,19678668.02871682,2.462356327515034e-08
Sell,134578000.0,1.231178163757517e-08,19678669.684783325,1.231178163757517e-08
Sell,134821000.0,6.155890818787585e-09,19678670.51431171,6.155890818787585e-09
Buy,134069000.0,0.003667669634339535,19186703.730713643,0.003667675790230354
Buy,133391000.0,0.0036863116717489723,18694736.947115578,0.007353987461979326
Sell,133888000.0,0.003676993730989663,19186796.131101996,0.003676993730989663
Sell,134745000.0,0.0018384968654948314,19434400.527113028,0.0018384968654948314
Sell,135641000.0,0.0009192484327474157,19559025.959890988,0.0009192484327474157
Buy,134312000.0,0.0036618730830024243,19066946.42259812,0.00458112151574984
Buy,133560000.0,0.003682490996737209,18574866.885305252,0.00826361251248705
Buy,133015000.0,0.0036975792017759023,18082787.348012384,0.011961191714262952
Sell,133600000.0,0.005980595857131476,18881395.450721893,0.005980595857131476
Sell,133789000.0,0.002990297928565738,19281264.385801993,0.002990297928565738
Buy,132113000.0,0.0037221824267203336,18789269.701518547,0.006712480355286071
Buy,131901000.0,0.0037281649641875605,18297275.0172351,0.010440645319473632
Buy,130891000.0,0.0037569327680383176,17805280.332951654,0.01419757808751195
Buy,129664000.0,0.0037924843205616315,17313285.648668207,0.017990062408073583
Buy,129664000.0,0.0037924843205616315,16821290.96438476,0.021782546728635215
Buy,128021000.0,0.003841156427002628,16329296.280101316,0.02562370315563784
Buy,128021000.0,0.003841156427002628,15837301.595817871,0.029464859582640467
Buy,126510000.0,0.003887034123320713,15345306.911534427,0.03335189370596118
Buy,126510000.0,0.003887034123320713,14853312.227250982,0.03723892782928189
Buy,126510000.0,0.003887034123320713,14361317.542967537,0.041125961952602604
Buy,116986000.0,0.0041789441751848315,13872195.018427094,0.04530490612778743
Buy,116986000.0,0.0041789441751848315,13383072.493886651,0.04948385030297226
Buy,116986000.0,0.0041789441751848315,12893949.969346208,0.05366279447815709
Buy,116986000.0,0.0041789441751848315,12404827.444805766,0.05784173865334192
Buy,116986000.0,0.0041789441751848315,11915704.920265323,0.06202068282852675
Buy,116986000.0,0.0041789441751848315,11426582.39572488,0.06619962700371158
Buy,116986000.0,0.0041789441751848315,10937459.871184437,0.07037857117889641
Buy,116986000.0,0.0041789441751848315,10448337.346643994,0.07455751535408124
Buy,116986000.0,0.0041789441751848315,9959214.82210355,0.07873645952926607
Buy,116986000.0,0.0041789441751848315,9470092.297563108,0.0829154037044509
Buy,113340000.0,0.004226860130644682,8990780.31436424,0.08714226383509559
Buy,113340000.0,0.004226860130644682,8511468.331165371,0.09136912396574028
Buy,113340000.0,0.004226860130644682,8032156.347966503,0.09559598409638496
Buy,113340000.0,0.004226860130644682,7552844.364767635,0.09982284422702965
Buy,113340000.0,0.004226860130644682,7073532.381568767,0.10404970435767434
Buy,113340000.0,0.004226860130644682,6594220.398369899,0.10827656448831903
Sell,132975000.0,0.054138282244159515,13789658.960746303,0.054138282244159515
Sell,133135000.0,0.027069141122079757,17391707.138982747,0.027069141122079757
Sell,133139000.0,0.013534570561039879,19192785.339314073,0.013534570561039879
Sell,133450000.0,0.006767285280519939,20095428.012889117,0.006767285280519939
Sell,133532000.0,0.0033836426402599697,20547026.669643793,0.0033836426402599697
Sell,133691000.0,0.0016918213201299848,20773094.863111235,0.0016918213201299848
Sell,134588000.0,0.0008459106600649924,20886887.362316106,0.0008459106600649924
Sell,134569000.0,0.0004229553300324962,20943775.579785343,0.0004229553300324962
Sell,134668000.0,0.0002114776650162481,20972240.614340656,0.0002114776650162481
Sell,135633000.0,0.00010573883250812405,20986575.118572693,0.00010573883250812405
Sell,135000000.0,5.2869416254062026e-05,20993708.921081394,5.2869416254062026e-05
Sell,142905000.0,2.6434708127031013e-05,20997484.684220307,2.6434708127031013e-05
Sell,143065000.0,1.3217354063515507e-05,20999374.679509025,1.3217354063515507e-05
Sell,143185000.0,6.608677031757753e-06,21000320.469798107,6.608677031757753e-06
Sell,143338000.0,3.3043385158788766e-06,21000793.87025366,3.3043385158788766e-06
Buy,140883000.0,0.0037248577104892888,20475762.225604475,0.0037281620490051677
Buy,140883000.0,0.0037248577104892888,19950730.58095529,0.007453019759494457
Buy,140412000.0,0.003737352425909911,19425698.936306104,0.011190372185404368
Buy,139504000.0,0.003761678007991616,18900667.29165692,0.014952050193395985
Buy,138800000.0,0.0037807574122972797,18375635.647007734,0.018732807605693264
Buy,138491000.0,0.0037891930076818167,17850604.00235855,0.02252200061337508
Buy,137692000.0,0.0038111809605994714,17325572.357709363,0.026333181573974553
Buy,136988000.0,0.0038307671389235733,16800540.713060178,0.030163948712898125
Sell,138990000.0,0.015081974356449063,18895736.207055133,0.015081974356449063
Buy,135415000.0,0.0038659269441189597,18371969.8267271,0.01894790130056802
Buy,134846000.0,0.0038822397189228375,17848203.446399067,0.02283014101949086
Buy,134159000.0,0.003902119851354504,17324437.066071033,0.026732260870845362
Sell,134889000.0,0.013366130435422681,19126479.56239061,0.013366130435422681
Sell,135165000.0,0.0066830652177113405,20029344.41428749,0.0066830652177113405
Sell,136750000.0,0.0033415326088556702,20486070.521256372,0.0033415326088556702
Sell,137198000.0,0.0016707663044278351,20715181.703793544,0.0016707663044278351
Sell,137701000.0,0.0008353831522139176,20830157.28268883,0.0008353831522139176
Sell,137491000.0,0.0004176915761069588,20887557.400763106,0.0004176915761069588
Sell,142100000.0,0.0002088457880534794,20917219.548752263,0.0002088457880534794
Sell,143151000.0,0.0001044228940267397,20932160.316334233,0.0001044228940267397
Sell,144524000.0,5.221144701336985e-05,20939702.35059881,5.221144701336985e-05
Sell,144999000.0,2.6105723506684924e-05,20943485.76174965,2.6105723506684924e-05
Sell,144987000.0,1.3052861753342462e-05,20945377.31076905,1.3052861753342462e-05
Sell,144340000.0,6.526430876671231e-06,20946318.864789274,6.526430876671231e-06
Buy,142650000.0,0.003669257240191396,20422637.478782967,0.003675783671068067
Buy,138398000.0,0.0037819877838791214,19898956.09277666,0.007457771454947189
Buy,138398000.0,0.0037819877838791214,19375274.706770353,0.01123975923882631
Buy,138398000.0,0.0037819877838791214,18851593.320764046,0.015021747022705432
Buy,138398000.0,0.0037819877838791214,18327911.93475774,0.01880373480658455
Buy,138398000.0,0.0037819877838791214,17804230.548751432,0.022585722590463674
Buy,138398000.0,0.0037819877838791214,17280549.162745126,0.026367710374342795
Buy,137619000.0,0.003803395935977609,16756867.77673882,0.030171106310320404
Buy,136888000.0,0.003823706572623624,16233186.390732516,0.03399481288294403
Buy,136002000.0,0.0038486165300017842,15709505.00472621,0.037843429412945814
Sell,138290000.0,0.018921714706472907,18324880.58952097,0.018921714706472907
Sell,139343000.0,0.009460857353236454,19642525.68356991,0.009460857353236454
Sell,139457000.0,0.004730428676618227,20301887.22982908,0.004730428676618227
Sell,139056000.0,0.0023652143383091134,20630620.026234478,0.0023652143383091134
Sell,139020000.0,0.0011826071691545567,20794943.871866018,0.0011826071691545567
Sell,139303000.0,0.0005913035845772783,20877273.049926765,0.0005913035845772783
Sell,139389000.0,0.0002956517922886392,20918463.052298248,0.0002956517922886392
Sell,139455000.0,0.0001478258961443196,20939067.80511488,0.0001478258961443196
Sell,139692000.0,7.39129480721598e-05,20949387.690133207,7.39129480721598e-05
Sell,140160000.0,3.69564740360799e-05,20954564.919624403,3.69564740360799e-05
Sell,140500000.0,1.847823701803995e-05,20957159.813829288,1.847823701803995e-05
Sell,141445000.0,9.239118509019974e-06,20958465.987533238,9.239118509019974e-06
Buy,138907000.0,0.0037703794772029897,20434471.888443857,0.00377961859571201
Buy,138907000.0,0.0037703794772029897,19910477.789354477,0.007549998072914999
Buy,138321000.0,0.0037863527739087754,19386483.690265097,0.011336350846823775
Sell,138929000.0,0.005668175423411887,20173563.89669259,0.005668175423411887
Sell,139121000.0,0.0028340877117059436,20567647.872674562,0.0028340877117059436
Sell,139610000.0,0.0014170438558529718,20765382.448643837,0.0014170438558529718
Sell,139465000.0,0.0007085219279264859,20864147.052316766,0.0007085219279264859
Sell,139737000.0,0.00035426096396324295,20913625.664955936,0.00035426096396324295
Buy,138902000.0,0.003771113029846633,20389548.48429385,0.004125373993809876
Sell,139643000.0,0.002062686996904938,20677444.26470249,0.002062686996904938
Buy,138338000.0,0.0037867928868224325,20153324.850618206,0.00584947988372737
Buy,137894000.0,0.003798985846934904,19629205.43653392,0.009648465730662274
Sell,139445000.0,0.004824232865331137,20301584.230864067,0.004824232865331137
Sell,139979000.0,0.0024121164326655685,20639061.054169096,0.0024121164326655685
Sell,140348000.0,0.0012060582163327842,20808244.278785698,0.0012060582163327842
Sell,140972000.0,0.0006030291081663921,20893211.99311241,0.0006030291081663921
Sell,141300000.0,0.00030151455408319606,20935794.69760112,0.00030151455408319606
Buy,137651000.0,0.003808070655285422,20411347.740351804,0.004109585209368618
Buy,137651000.0,0.003808070655285422,19886900.783102486,0.00791765586465404
Buy,137170000.0,0.003821424026905982,19362453.82585317,0.011739079891560023
Buy,136171000.0,0.003849459383941468,18838006.86860385,0.015588539275501492
